"date","portid","portname","country","ISO3","portcalls_container","portcalls_dry_bulk","portcalls_general_cargo","portcalls_roro","portcalls_tanker","portcalls_cargo","portcalls","import_container","import_dry_bulk","import_general_cargo","import_roro","import_tanker","import_cargo","import","export_container","export_dry_bulk","export_general_cargo","export_roro","export_tanker","export_cargo","export"
"2021-12-24","port784","Nacala","Mozambique","MOZ","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023-01-31","port784","Nacala","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-01-27","port784","Nacala","Mozambique","MOZ","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","83251","0","0","0","83251","83251"
"2021-12-25","port784","Nacala","Mozambique","MOZ","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","71926","0","0","0","71926","71926"
"2023-02-01","port784","Nacala","Mozambique","MOZ","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-01-28","port784","Nacala","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021-12-26","port784","Nacala","Mozambique","MOZ","0","1","1","0","0","2","2","0","0","1451","0","0","1451","1451","0","79281","1589","0","0","80870","80870"
"2023-02-02","port784","Nacala","Mozambique","MOZ","1","2","0","0","0","3","3","0","1665","0","0","0","1665","1665","3164","89038","0","0","0","92203","92203"
"2024-01-29","port784","Nacala","Mozambique","MOZ","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021-12-27","port784","Nacala","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023-02-03","port784","Nacala","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-01-30","port784","Nacala","Mozambique","MOZ","1","1","0","0","0","2","2","0","0","0","0","0","0","0","3163","28968","0","0","0","32132","32132"
"2021-12-28","port784","Nacala","Mozambique","MOZ","0","1","0","0","1","1","2","0","0","0","0","0","0","0","0","173227","0","0","0","173227","173227"
"2023-02-04","port784","Nacala","Mozambique","MOZ","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","56228","0","0","0","56228","56228"
"2024-01-31","port784","Nacala","Mozambique","MOZ","1","1","0","0","0","2","2","0","51775","0","0","0","51775","51775","9854","0","0","0","0","9854","9854"
"2021-12-29","port784","Nacala","Mozambique","MOZ","1","0","0","0","0","1","1","0","0","0","0","0","0","0","650","0","0","0","0","650","650"
