"date","portid","portname","country","ISO3","portcalls_container","portcalls_dry_bulk","portcalls_general_cargo","portcalls_roro","portcalls_tanker","portcalls_cargo","portcalls","import_container","import_dry_bulk","import_general_cargo","import_roro","import_tanker","import_cargo","import","export_container","export_dry_bulk","export_general_cargo","export_roro","export_tanker","export_cargo","export"
"2024-06-23","port137","Beira","Mozambique","MOZ","1","0","0","0","1","1","2","1945","0","0","0","36461","1945","38406","0","0","0","0","0","0","0"
"2025-08-03","port137","Beira","Mozambique","MOZ","2","1","0","0","2","3","5","0","34105","0","0","0","34105","34105","2061","0","0","0","0","2061","2061"
"2023-05-27","port137","Beira","Mozambique","MOZ","1","0","0","0","1","1","2","2122","0","0","0","26784","2122","28907","2408","0","0","0","0","2408","2408"
"2024-06-24","port137","Beira","Mozambique","MOZ","1","1","1","0","0","3","3","1772","0","5138","0","0","6911","6911","0","46288","0","0","0","46288","46288"
"2025-08-04","port137","Beira","Mozambique","MOZ","0","0","0","0","1","0","1","0","0","0","0","38737","0","38737","0","0","0","0","0","0","0"
"2023-05-28","port137","Beira","Mozambique","MOZ","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","22848","0","0","0","22848","22848"
"2024-06-25","port137","Beira","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2025-08-05","port137","Beira","Mozambique","MOZ","1","1","0","0","1","2","3","0","31007","0","0","5852","31007","36860","1920","0","0","0","0","1920","1920"
"2023-05-29","port137","Beira","Mozambique","MOZ","1","0","0","0","1","1","2","5129","0","0","0","38709","5129","43838","0","0","0","0","0","0","0"
"2024-06-26","port137","Beira","Mozambique","MOZ","1","0","0","0","1","1","2","0","0","0","0","0","0","0","1496","0","0","0","0","1496","1496"
"2025-08-06","port137","Beira","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023-05-30","port137","Beira","Mozambique","MOZ","1","1","0","0","0","2","2","0","0","0","0","0","0","0","8477","28006","0","0","0","36484","36484"
"2024-06-27","port137","Beira","Mozambique","MOZ","0","1","0","0","0","1","1","0","7277","0","0","0","7277","7277","0","0","0","0","0","0","0"
"2025-08-07","port137","Beira","Mozambique","MOZ","2","0","0","0","0","2","2","11390","0","0","0","0","11390","11390","0","0","0","0","0","0","0"
"2023-05-31","port137","Beira","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-06-28","port137","Beira","Mozambique","MOZ","2","1","0","0","1","3","4","0","0","0","0","41450","0","41450","13420","22959","0","0","0","36380","36380"
"2025-08-08","port137","Beira","Mozambique","MOZ","0","1","0","0","1","1","2","0","0","0","0","43839","0","43839","0","0","0","0","0","0","0"
"2023-06-01","port137","Beira","Mozambique","MOZ","1","0","0","0","0","1","1","7069","0","0","0","0","7069","7069","0","0","0","0","0","0","0"
"2024-06-29","port137","Beira","Mozambique","MOZ","0","0","0","0","1","0","1","0","0","0","0","778","0","778","0","0","0","0","0","0","0"
"2025-08-09","port137","Beira","Mozambique","MOZ","1","0","1","0","0","2","2","637","0","0","0","0","637","637","0","0","4965","0","0","4965","4965"
