"date","portid","portname","country","ISO3","portcalls_container","portcalls_dry_bulk","portcalls_general_cargo","portcalls_roro","portcalls_tanker","portcalls_cargo","portcalls","import_container","import_dry_bulk","import_general_cargo","import_roro","import_tanker","import_cargo","import","export_container","export_dry_bulk","export_general_cargo","export_roro","export_tanker","export_cargo","export"
"2025-07-16","port702","Maputo","Mozambique","MOZ","0","1","0","0","1","1","2","0","0","0","0","1180","0","1180","0","27188","0","0","0","27188","27188"
"2025-07-17","port702","Maputo","Mozambique","MOZ","0","1","1","0","1","2","3","0","0","0","0","9137","0","9137","0","108296","7576","0","0","115872","115872"
"2025-07-18","port702","Maputo","Mozambique","MOZ","0","4","1","0","1","5","6","0","4957","1380","0","13123","6337","19461","0","160846","3684","0","648","164531","165179"
"2026-07-23","port702","Maputo","Mozambique","MOZ","0","2","0","0","0","2","2","0","8217","0","0","0","8217","8217","0","75501","0","0","0","75501","75501"
"2025-07-19","port702","Maputo","Mozambique","MOZ","1","0","0","0","2","1","3","0","0","0","0","45306","0","45306","9169","0","0","0","0","9169","9169"
"2026-07-24","port702","Maputo","Mozambique","MOZ","0","2","0","0","1","2","3","0","0","0","0","0","0","0","0","101790","0","0","1624","101790","103414"
"2025-07-20","port702","Maputo","Mozambique","MOZ","0","1","1","0","0","2","2","0","0","1960","0","0","1960","1960","0","117249","0","0","0","117249","117249"
"2026-07-25","port702","Maputo","Mozambique","MOZ","0","1","1","0","0","2","2","0","0","0","0","0","0","0","0","85566","1578","0","0","87144","87144"
"2025-07-21","port702","Maputo","Mozambique","MOZ","1","2","0","0","0","3","3","5921","0","0","0","0","5921","5921","0","30368","0","0","0","30368","30368"
"2026-07-26","port702","Maputo","Mozambique","MOZ","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","41777","0","0","0","41777","41777"
"2025-07-22","port702","Maputo","Mozambique","MOZ","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","110035","0","0","0","110035","110035"
"2026-07-27","port702","Maputo","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2025-07-23","port702","Maputo","Mozambique","MOZ","1","3","0","0","1","4","5","997","0","0","0","391","997","1388","0","173689","0","0","0","173689","173689"
"2026-07-28","port702","Maputo","Mozambique","MOZ","1","1","0","0","0","2","2","6110","0","0","0","0","6110","6110","0","89407","0","0","0","89407","89407"
"2025-07-24","port702","Maputo","Mozambique","MOZ","0","1","0","0","1","1","2","0","0","0","0","2081","0","2081","0","93827","0","0","0","93827","93827"
"2026-07-29","port702","Maputo","Mozambique","MOZ","0","3","0","0","0","3","3","0","4108","0","0","0","4108","4108","0","173183","0","0","0","173183","173183"
"2025-07-25","port702","Maputo","Mozambique","MOZ","1","0","0","0","0","1","1","1497","0","0","0","0","1497","1497","0","0","0","0","0","0","0"
"2026-07-30","port702","Maputo","Mozambique","MOZ","0","1","0","0","0","1","1","0","4108","0","0","0","4108","4108","0","37750","0","0","0","37750","37750"
"2025-07-26","port702","Maputo","Mozambique","MOZ","0","0","1","0","0","1","1","0","0","1740","0","0","1740","1740","0","0","0","0","0","0","0"
"2026-07-31","port702","Maputo","Mozambique","MOZ","0","2","0","1","1","3","4","0","4108","0","0","5396","4108","9505","0","115911","0","0","6912","115911","122823"
