"date","portid","portname","country","ISO3","portcalls_container","portcalls_dry_bulk","portcalls_general_cargo","portcalls_roro","portcalls_tanker","portcalls_cargo","portcalls","import_container","import_dry_bulk","import_general_cargo","import_roro","import_tanker","import_cargo","import","export_container","export_dry_bulk","export_general_cargo","export_roro","export_tanker","export_cargo","export"
"2022-04-30","port102","Balikpapan","Indonesia","IDN","0","3","0","0","3","3","6","0","1593","0","0","6099","1593","7693","0","132606","0","0","25046","132606","157652"
"2022-05-01","port102","Balikpapan","Indonesia","IDN","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","32747","0","32747"
"2022-05-02","port102","Balikpapan","Indonesia","IDN","0","0","0","0","3","0","3","0","0","0","0","2299","0","2299","0","0","0","0","10494","0","10494"
"2022-05-03","port102","Balikpapan","Indonesia","IDN","0","2","1","0","5","3","8","0","0","962","0","1585","962","2548","0","78574","1085","0","51484","79659","131144"
"2022-05-04","port102","Balikpapan","Indonesia","IDN","1","2","2","1","3","6","9","1230","0","2021","0","3049","3252","6302","0","67669","1167","0","17378","68836","86215"
"2022-05-05","port102","Balikpapan","Indonesia","IDN","1","0","0","0","3","1","4","1336","0","0","0","6099","1336","7436","278","0","0","0","13273","278","13551"
"2022-05-06","port102","Balikpapan","Indonesia","IDN","1","0","0","0","4","1","5","1336","0","0","0","861","1336","2197","278","0","0","0","29956","278","30234"
"2022-05-07","port102","Balikpapan","Indonesia","IDN","1","0","0","0","4","1","5","1250","0","0","0","6099","1250","7350","0","0","0","0","53950","0","53950"
"2022-05-08","port102","Balikpapan","Indonesia","IDN","0","2","0","0","2","2","4","0","0","0","0","628","0","628","0","99898","0","0","15245","99898","115143"
"2022-05-09","port102","Balikpapan","Indonesia","IDN","1","1","1","0","5","3","8","833","0","962","0","36037","1795","37833","0","27553","1085","0","52272","28638","80911"
"2022-05-10","port102","Balikpapan","Indonesia","IDN","1","2","0","0","1","3","4","1096","0","0","0","0","1096","1096","0","71182","0","0","1078","71182","72260"
"2022-05-11","port102","Balikpapan","Indonesia","IDN","1","1","0","0","7","2","9","1336","0","0","0","4375","1336","5711","278","26770","0","0","39143","27048","66192"
"2022-05-12","port102","Balikpapan","Indonesia","IDN","0","0","1","0","2","1","3","0","0","2717","0","3049","2717","5767","0","0","0","0","6636","0","6636"
